Date,Month,Building,Building_Type,Occupancy,Heater_Use,AC_Use,Units_kWh,Peak_Load_kW
16/01/2026,1,T6 PhD,Hostel,200,1,0,502,54.33
16/01/2026,1,Faculty Quarters,Residential,100,0,0,210,29.31
16/01/2026,1,CS Department,Academic,120,0,1,281,40.98
16/01/2026,1,Electrical Department,Academic,110,0,1,256,42.68
16/01/2026,1,Mechanical Department,Academic,130,0,1,271,32.5
16/01/2026,1,AI Center,Academic,80,0,1,250,39.06
16/01/2026,1,Central Library,Academic,150,0,1,314,43.06
16/01/2026,1,Admin Block,Academic,70,0,1,220,32.36
16/01/2026,1,Central Mess,Facility,400,0,0,675,100.11
16/01/2026,1,Central Labs,Facility,90,0,0,178,19.88
16/01/2026,1,Street Lighting,Facility,0,0,0,315,41.84
16/01/2026,1,Sports Complex,Facility,60,0,0,172,26.04
17/01/2026,1,Brahmaputra Girls,Hostel,500,0,0,794,154.94
17/01/2026,1,Ravi Girls,Hostel,200,1,0,498,86.46
17/01/2026,1,Satluj,Hostel,350,0,0,568,93.42
17/01/2026,1,Chenab,Hostel,350,1,0,713,137.77
17/01/2026,1,beas,Hostel,300,0,0,527,59.64
17/01/2026,1,T6 PhD,Hostel,200,0,0,389,72.13
17/01/2026,1,Faculty Quarters,Residential,100,0,0,213,40.54
17/01/2026,1,CS Department,Academic,120,0,1,285,56.14
17/01/2026,1,Electrical Department,Academic,110,0,1,244,33.54
17/01/2026,1,Mechanical Department,Academic,130,0,1,259,49.05
17/01/2026,1,AI Center,Academic,80,0,1,242,38.07
17/01/2026,1,Central Library,Academic,150,0,1,299,30.65
17/01/2026,1,Admin Block,Academic,70,0,1,223,41.79
17/01/2026,1,Central Mess,Facility,400,0,0,621,108.78
17/01/2026,1,Central Labs,Facility,90,0,0,191,26.29
17/01/2026,1,Street Lighting,Facility,0,0,0,335,48.85
17/01/2026,1,Sports Complex,Facility,60,0,0,164,21.22
18/01/2026,1,Brahmaputra Girls,Hostel,500,1,0,896,93.19
18/01/2026,1,Ravi Girls,Hostel,200,1,0,487,93.72
18/01/2026,1,Satluj,Hostel,350,0,0,567,83.24
18/01/2026,1,Chenab,Hostel,350,0,0,579,98.57
18/01/2026,1,beas,Hostel,300,0,0,507,76.71
18/01/2026,1,T6 PhD,Hostel,200,0,0,372,65.82
18/01/2026,1,Faculty Quarters,Residential,100,0,0,209,30.84
18/01/2026,1,CS Department,Academic,120,0,1,277,33.36
18/01/2026,1,Electrical Department,Academic,110,0,1,278,34.1
18/01/2026,1,Mechanical Department,Academic,130,0,1,266,47.18
18/01/2026,1,AI Center,Academic,80,0,1,241,37.38
18/01/2026,1,Central Library,Academic,150,0,1,275,49.39
18/01/2026,1,Admin Block,Academic,70,0,1,218,26.98
18/01/2026,1,Central Mess,Facility,400,0,0,677,129.64
18/01/2026,1,Central Labs,Facility,90,0,0,198,23.24
18/01/2026,1,Street Lighting,Facility,0,0,0,339,40.67
18/01/2026,1,Sports Complex,Facility,60,0,0,186,20.93
19/01/2026,1,Brahmaputra Girls,Hostel,500,0,0,781,121.56
19/01/2026,1,Ravi Girls,Hostel,200,0,0,399,76.97
19/01/2026,1,Satluj,Hostel,350,1,0,724,95.43
19/01/2026,1,Chenab,Hostel,350,0,0,562,99.77
19/01/2026,1,beas,Hostel,300,1,0,620,80.14
19/01/2026,1,T6 PhD,Hostel,200,1,0,481,80.22
19/01/2026,1,Faculty Quarters,Residential,100,0,0,207,33.06
19/01/2026,1,CS Department,Academic,120,0,1,285,36.93
19/01/2026,1,Electrical Department,Academic,110,0,1,275,51.83
19/01/2026,1,Mechanical Department,Academic,130,0,1,282,53.94
19/01/2026,1,AI Center,Academic,80,0,1,224,22.63
19/01/2026,1,Central Library,Academic,150,0,1,310,50.3
19/01/2026,1,Admin Block,Academic,70,0,1,237,27.07
19/01/2026,1,Central Mess,Facility,400,0,0,627,79.07
19/01/2026,1,Central Labs,Facility,90,0,0,211,32.52
19/01/2026,1,Street Lighting,Facility,0,0,0,323,44.33
19/01/2026,1,Sports Complex,Facility,60,0,0,174,19.01
20/01/2026,1,Brahmaputra Girls,Hostel,500,1,0,881,112.15
20/01/2026,1,Ravi Girls,Hostel,200,1,0,524,75.81
20/01/2026,1,Satluj,Hostel,350,0,0,578,85.02
20/01/2026,1,Chenab,Hostel,350,0,0,580,95.56
20/01/2026,1,beas,Hostel,300,1,0,628,119.59
20/01/2026,1,T6 PhD,Hostel,200,0,0,386,40.75
20/01/2026,1,Faculty Quarters,Residential,100,0,0,191,35.62
20/01/2026,1,CS Department,Academic,120,0,1,281,52.16
20/01/2026,1,Electrical Department,Academic,110,0,1,250,47.73
20/01/2026,1,Mechanical Department,Academic,130,0,1,257,37.01
20/01/2026,1,AI Center,Academic,80,0,1,214,28.72
20/01/2026,1,Central Library,Academic,150,0,1,296,34.73
20/01/2026,1,Admin Block,Academic,70,0,1,240,40.37
20/01/2026,1,Central Mess,Facility,400,0,0,651,112.88
20/01/2026,1,Central Labs,Facility,90,0,0,195,21.77
20/01/2026,1,Street Lighting,Facility,0,0,0,348,36.37
20/01/2026,1,Sports Complex,Facility,60,0,0,170,28.2
21/01/2026,1,Brahmaputra Girls,Hostel,500,0,0,777,145.53
21/01/2026,1,Ravi Girls,Hostel,200,0,0,362,51.07
21/01/2026,1,Satluj,Hostel,350,0,0,603,65.29
21/01/2026,1,Chenab,Hostel,350,1,0,679,74.6
21/01/2026,1,beas,Hostel,300,1,0,646,72.27
21/01/2026,1,T6 PhD,Hostel,200,0,0,388,47.58
21/01/2026,1,Faculty Quarters,Residential,100,0,0,181,31.47
21/01/2026,1,CS Department,Academic,120,0,1,277,51.62
21/01/2026,1,Electrical Department,Academic,110,0,1,277,32.48
21/01/2026,1,Mechanical Department,Academic,130,0,1,284,56.33
21/01/2026,1,AI Center,Academic,80,0,1,242,43.13
21/01/2026,1,Central Library,Academic,150,0,1,308,32.35
21/01/2026,1,Admin Block,Academic,70,0,1,214,32.6
21/01/2026,1,Central Mess,Facility,400,0,0,600,75.17
21/01/2026,1,Central Labs,Facility,90,0,0,192,33.51
21/01/2026,1,Street Lighting,Facility,0,0,0,334,45.12
21/01/2026,1,Sports Complex,Facility,60,0,0,164,21.78
22/01/2026,1,Brahmaputra Girls,Hostel,500,1,0,886,162.54
22/01/2026,1,Ravi Girls,Hostel,200,1,0,524,96.46
22/01/2026,1,Satluj,Hostel,350,1,0,721,82.17
22/01/2026,1,Chenab,Hostel,350,0,0,581,103.51
22/01/2026,1,beas,Hostel,300,1,0,644,65.48
22/01/2026,1,T6 PhD,Hostel,200,0,0,408,57.97
22/01/2026,1,Faculty Quarters,Residential,100,0,0,184,24.14
22/01/2026,1,CS Department,Academic,120,0,1,265,35.3
22/01/2026,1,Electrical Department,Academic,110,0,1,252,26.92
22/01/2026,1,Mechanical Department,Academic,130,0,1,271,43.71
22/01/2026,1,AI Center,Academic,80,0,1,246,26.49
22/01/2026,1,Central Library,Academic,150,0,1,310,52.12
22/01/2026,1,Admin Block,Academic,70,0,1,242,31.94
22/01/2026,1,Central Mess,Facility,400,0,0,670,84.11
22/01/2026,1,Central Labs,Facility,90,0,0,203,35.53
22/01/2026,1,Street Lighting,Facility,0,0,0,313,40
22/01/2026,1,Sports Complex,Facility,60,0,0,151,23.5
23/01/2026,1,Brahmaputra Girls,Hostel,500,1,0,885,92.21
23/01/2026,1,Ravi Girls,Hostel,200,1,0,507,76.98
23/01/2026,1,Satluj,Hostel,350,0,0,557,68.59
23/01/2026,1,Chenab,Hostel,350,0,0,597,75.36
23/01/2026,1,beas,Hostel,300,1,0,611,115.25
23/01/2026,1,T6 PhD,Hostel,200,0,0,398,65.09
23/01/2026,1,Faculty Quarters,Residential,100,0,0,214,23.36
23/01/2026,1,CS Department,Academic,120,0,1,252,44.88
23/01/2026,1,Electrical Department,Academic,110,0,1,272,49.63
23/01/2026,1,Mechanical Department,Academic,130,0,1,261,26.31
23/01/2026,1,AI Center,Academic,80,0,1,215,38.01
23/01/2026,1,Central Library,Academic,150,0,1,292,36.49
23/01/2026,1,Admin Block,Academic,70,0,1,211,27.61
23/01/2026,1,Central Mess,Facility,400,0,0,662,84.21
23/01/2026,1,Central Labs,Facility,90,0,0,188,31.9
23/01/2026,1,Street Lighting,Facility,0,0,0,316,54.62
23/01/2026,1,Sports Complex,Facility,60,0,0,169,30.77
24/01/2026,1,Brahmaputra Girls,Hostel,500,0,0,750,105.02
24/01/2026,1,Ravi Girls,Hostel,200,0,0,370,53.81
24/01/2026,1,Satluj,Hostel,350,0,0,563,90.28
24/01/2026,1,Chenab,Hostel,350,0,0,587,84
24/01/2026,1,beas,Hostel,300,1,0,618,73
24/01/2026,1,T6 PhD,Hostel,200,0,0,406,57.65
24/01/2026,1,Faculty Quarters,Residential,100,0,0,202,28.63
24/01/2026,1,CS Department,Academic,120,0,1,272,48.88
24/01/2026,1,Electrical Department,Academic,110,0,1,268,29.49
24/01/2026,1,Mechanical Department,Academic,130,0,1,270,31.31
24/01/2026,1,AI Center,Academic,80,0,1,221,27.27
24/01/2026,1,Central Library,Academic,150,0,1,295,57.47
24/01/2026,1,Admin Block,Academic,70,0,1,219,26.97
24/01/2026,1,Central Mess,Facility,400,0,0,675,69.93
24/01/2026,1,Central Labs,Facility,90,0,0,182,25.84
24/01/2026,1,Street Lighting,Facility,0,0,0,334,34.36
24/01/2026,1,Sports Complex,Facility,60,0,0,153,27.26
25/01/2026,1,Brahmaputra Girls,Hostel,500,1,0,916,95.29
25/01/2026,1,Ravi Girls,Hostel,200,0,0,372,58.26
25/01/2026,1,Satluj,Hostel,350,1,0,700,89.27
25/01/2026,1,Chenab,Hostel,350,0,0,562,107.02
25/01/2026,1,beas,Hostel,300,1,0,655,78.24
25/01/2026,1,T6 PhD,Hostel,200,1,0,492,90.15
25/01/2026,1,Faculty Quarters,Residential,100,0,0,196,24.03
25/01/2026,1,CS Department,Academic,120,0,1,252,27.47
25/01/2026,1,Electrical Department,Academic,110,0,1,267,43.43
25/01/2026,1,Mechanical Department,Academic,130,0,1,279,33.79
25/01/2026,1,AI Center,Academic,80,0,1,248,42.84
25/01/2026,1,Central Library,Academic,150,0,1,293,35.64
25/01/2026,1,Admin Block,Academic,70,0,1,239,42.07
25/01/2026,1,Central Mess,Facility,400,0,0,619,107.33
25/01/2026,1,Central Labs,Facility,90,0,0,173,24.37
25/01/2026,1,Street Lighting,Facility,0,0,0,304,55.55
25/01/2026,1,Sports Complex,Facility,60,0,0,166,28.17
26/01/2026,1,Brahmaputra Girls,Hostel,500,1,0,898,120.76
26/01/2026,1,Ravi Girls,Hostel,200,1,0,526,68.24
26/01/2026,1,Satluj,Hostel,350,1,0,693,114.21
26/01/2026,1,Chenab,Hostel,350,0,0,569,103.9
26/01/2026,1,beas,Hostel,300,0,0,493,54.51
26/01/2026,1,T6 PhD,Hostel,200,1,0,502,87.25
26/01/2026,1,Faculty Quarters,Residential,100,0,0,183,23.25
26/01/2026,1,CS Department,Academic,120,0,1,256,29.6
26/01/2026,1,Electrical Department,Academic,110,0,1,257,30.04
26/01/2026,1,Mechanical Department,Academic,130,0,1,291,45.91
26/01/2026,1,AI Center,Academic,80,0,1,230,45.66
26/01/2026,1,Central Library,Academic,150,0,1,284,40.54
26/01/2026,1,Admin Block,Academic,70,0,1,219,32.87
26/01/2026,1,Central Mess,Facility,400,0,0,638,123.42
26/01/2026,1,Central Labs,Facility,90,0,0,172,19.42
26/01/2026,1,Street Lighting,Facility,0,0,0,306,31.1
26/01/2026,1,Sports Complex,Facility,60,0,0,178,26.18
27/01/2026,1,Brahmaputra Girls,Hostel,500,0,0,781,101.07
27/01/2026,1,Ravi Girls,Hostel,200,1,0,521,93.34
27/01/2026,1,Satluj,Hostel,350,0,0,558,61.54
27/01/2026,1,Chenab,Hostel,350,1,0,714,78.06
27/01/2026,1,beas,Hostel,300,0,0,492,65.16
27/01/2026,1,T6 PhD,Hostel,200,0,0,408,79.31
27/01/2026,1,Faculty Quarters,Residential,100,0,0,181,28.51
27/01/2026,1,CS Department,Academic,120,0,1,285,32.59
27/01/2026,1,Electrical Department,Academic,110,0,1,248,41.97
27/01/2026,1,Mechanical Department,Academic,130,0,1,269,44.68
27/01/2026,1,AI Center,Academic,80,0,1,248,40.93
27/01/2026,1,Central Library,Academic,150,0,1,294,50.02
27/01/2026,1,Admin Block,Academic,70,0,1,218,29.24
27/01/2026,1,Central Mess,Facility,400,0,0,665,93.86
27/01/2026,1,Central Labs,Facility,90,0,0,197,19.97
27/01/2026,1,Street Lighting,Facility,0,0,0,333,61.34
27/01/2026,1,Sports Complex,Facility,60,0,0,149,21.25
28/01/2026,1,Brahmaputra Girls,Hostel,500,0,0,773,115.38
28/01/2026,1,Ravi Girls,Hostel,200,0,0,373,52.14
28/01/2026,1,Satluj,Hostel,350,0,0,591,93.19
28/01/2026,1,Chenab,Hostel,350,0,0,578,78.77
28/01/2026,1,beas,Hostel,300,0,0,526,84.21
28/01/2026,1,T6 PhD,Hostel,200,1,0,491,56.5
28/01/2026,1,Faculty Quarters,Residential,100,0,0,215,37.13
28/01/2026,1,CS Department,Academic,120,0,1,283,45.44
28/01/2026,1,Electrical Department,Academic,110,0,1,274,44.24
28/01/2026,1,Mechanical Department,Academic,130,0,1,279,27.93
28/01/2026,1,AI Center,Academic,80,0,1,216,35.9
28/01/2026,1,Central Library,Academic,150,0,1,288,41.54
28/01/2026,1,Admin Block,Academic,70,0,1,214,28.32
28/01/2026,1,Central Mess,Facility,400,0,0,613,69.11
28/01/2026,1,Central Labs,Facility,90,0,0,186,20.36
28/01/2026,1,Street Lighting,Facility,0,0,0,346,51.86
28/01/2026,1,Sports Complex,Facility,60,0,0,174,24.4
29/01/2026,1,Brahmaputra Girls,Hostel,500,0,0,763,85.32
29/01/2026,1,Ravi Girls,Hostel,200,1,0,510,67.46
29/01/2026,1,Satluj,Hostel,350,0,0,600,60.77
29/01/2026,1,Chenab,Hostel,350,0,0,594,112.53
29/01/2026,1,beas,Hostel,300,0,0,494,74.81
29/01/2026,1,T6 PhD,Hostel,200,1,0,504,69.76
29/01/2026,1,Faculty Quarters,Residential,100,0,0,184,25.55
29/01/2026,1,CS Department,Academic,120,0,1,248,32.61
29/01/2026,1,Electrical Department,Academic,110,0,1,249,45.56
29/01/2026,1,Mechanical Department,Academic,130,0,1,267,40.9
29/01/2026,1,AI Center,Academic,80,0,1,246,46.53
29/01/2026,1,Central Library,Academic,150,0,1,275,38.57
29/01/2026,1,Admin Block,Academic,70,0,1,208,33.12
29/01/2026,1,Central Mess,Facility,400,0,0,632,103.17
29/01/2026,1,Central Labs,Facility,90,0,0,198,22.17
29/01/2026,1,Street Lighting,Facility,0,0,0,319,55.94
29/01/2026,1,Sports Complex,Facility,60,0,0,166,28.72
30/01/2026,1,Brahmaputra Girls,Hostel,500,0,0,762,127.54
30/01/2026,1,Ravi Girls,Hostel,200,0,0,387,55.85
30/01/2026,1,Satluj,Hostel,350,0,0,576,70.99
30/01/2026,1,Chenab,Hostel,350,1,0,682,133.91
30/01/2026,1,beas,Hostel,300,1,0,635,82.43
30/01/2026,1,T6 PhD,Hostel,200,1,0,488,53
30/01/2026,1,Faculty Quarters,Residential,100,0,0,218,43.07
30/01/2026,1,CS Department,Academic,120,0,1,261,27.36
30/01/2026,1,Electrical Department,Academic,110,0,1,249,25.94
30/01/2026,1,Mechanical Department,Academic,130,0,1,262,32.81
30/01/2026,1,AI Center,Academic,80,0,1,239,45.36
30/01/2026,1,Central Library,Academic,150,0,1,281,46.11
30/01/2026,1,Admin Block,Academic,70,0,1,227,38.6
30/01/2026,1,Central Mess,Facility,400,0,0,611,83.01
30/01/2026,1,Central Labs,Facility,90,0,0,195,37.52
30/01/2026,1,Street Lighting,Facility,0,0,0,303,42.3
30/01/2026,1,Sports Complex,Facility,60,0,0,158,21.65
31/01/2026,1,Brahmaputra Girls,Hostel,500,0,0,794,88.96
31/01/2026,1,Ravi Girls,Hostel,200,0,0,406,54.63
31/01/2026,1,Satluj,Hostel,350,0,0,583,78.08
31/01/2026,1,Chenab,Hostel,350,0,0,568,60.27
31/01/2026,1,beas,Hostel,300,0,0,492,71.43
31/01/2026,1,T6 PhD,Hostel,200,1,0,508,95.13
31/01/2026,1,Faculty Quarters,Residential,100,0,0,204,28.86
31/01/2026,1,CS Department,Academic,120,0,1,285,41.48
31/01/2026,1,Electrical Department,Academic,110,0,1,245,40.39
31/01/2026,1,Mechanical Department,Academic,130,0,1,266,39.3
31/01/2026,1,AI Center,Academic,80,0,1,249,46.52
31/01/2026,1,Central Library,Academic,150,0,1,308,31.97
31/01/2026,1,Admin Block,Academic,70,0,1,228,27.7
31/01/2026,1,Central Mess,Facility,400,0,0,649,121.49
31/01/2026,1,Central Labs,Facility,90,0,0,195,35.16
31/01/2026,1,Street Lighting,Facility,0,0,0,342,53.55
31/01/2026,1,Sports Complex,Facility,60,0,0,165,19.34
01/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,784,90.27
01/02/2026,2,Ravi Girls,Hostel,200,0,0,363,58.6
01/02/2026,2,Satluj,Hostel,350,0,0,600,105.31
01/02/2026,2,Chenab,Hostel,350,0,0,558,67
01/02/2026,2,beas,Hostel,300,0,0,491,80.04
01/02/2026,2,T6 PhD,Hostel,200,0,0,377,49.27
01/02/2026,2,Faculty Quarters,Residential,100,0,0,180,23.82
01/02/2026,2,CS Department,Academic,120,0,1,273,32.14
01/02/2026,2,Electrical Department,Academic,110,0,1,246,44.32
01/02/2026,2,Mechanical Department,Academic,130,0,1,274,43.31
01/02/2026,2,AI Center,Academic,80,0,1,244,28.04
01/02/2026,2,Central Library,Academic,150,0,1,304,31.07
01/02/2026,2,Admin Block,Academic,70,0,1,223,22.59
01/02/2026,2,Central Mess,Facility,400,0,0,661,89.34
01/02/2026,2,Central Labs,Facility,90,0,0,210,29
01/02/2026,2,Street Lighting,Facility,0,0,0,302,35.92
01/02/2026,2,Sports Complex,Facility,60,0,0,185,22.5
02/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,780,142
02/02/2026,2,Ravi Girls,Hostel,200,0,0,377,47.67
02/02/2026,2,Satluj,Hostel,350,0,0,578,89.86
02/02/2026,2,Chenab,Hostel,350,0,0,560,82.1
02/02/2026,2,beas,Hostel,300,0,0,510,72.12
02/02/2026,2,T6 PhD,Hostel,200,0,0,373,43.44
02/02/2026,2,Faculty Quarters,Residential,100,0,0,188,19.2
02/02/2026,2,CS Department,Academic,120,0,1,252,40.43
02/02/2026,2,Electrical Department,Academic,110,0,1,270,49.61
02/02/2026,2,Mechanical Department,Academic,130,0,1,271,44.05
02/02/2026,2,AI Center,Academic,80,0,1,214,25.35
02/02/2026,2,Central Library,Academic,150,0,1,289,46.18
02/02/2026,2,Admin Block,Academic,70,0,1,240,36.28
02/02/2026,2,Central Mess,Facility,400,0,0,607,77.13
02/02/2026,2,Central Labs,Facility,90,0,0,175,17.63
02/02/2026,2,Street Lighting,Facility,0,0,0,307,48.32
02/02/2026,2,Sports Complex,Facility,60,0,0,156,24.3
03/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,756,83.01
03/02/2026,2,Ravi Girls,Hostel,200,1,0,520,98.94
03/02/2026,2,Satluj,Hostel,350,0,0,598,62.53
03/02/2026,2,Chenab,Hostel,350,0,0,600,87.26
03/02/2026,2,beas,Hostel,300,0,0,539,63.06
03/02/2026,2,T6 PhD,Hostel,200,1,0,505,88.72
03/02/2026,2,Faculty Quarters,Residential,100,0,0,215,29.2
03/02/2026,2,CS Department,Academic,120,0,1,252,49.11
03/02/2026,2,Electrical Department,Academic,110,0,1,251,27.39
03/02/2026,2,Mechanical Department,Academic,130,0,1,284,46.63
03/02/2026,2,AI Center,Academic,80,0,1,220,31.14
03/02/2026,2,Central Library,Academic,150,0,1,307,31.38
03/02/2026,2,Admin Block,Academic,70,0,1,205,40.34
03/02/2026,2,Central Mess,Facility,400,0,0,623,81.95
03/02/2026,2,Central Labs,Facility,90,0,0,184,21.52
03/02/2026,2,Street Lighting,Facility,0,0,0,317,56.98
03/02/2026,2,Sports Complex,Facility,60,0,0,159,17.06
04/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,760,140.13
04/02/2026,2,Ravi Girls,Hostel,200,0,0,385,72.16
04/02/2026,2,Satluj,Hostel,350,0,0,598,89.09
04/02/2026,2,Chenab,Hostel,350,0,0,597,118.1
04/02/2026,2,beas,Hostel,300,0,0,508,67.78
04/02/2026,2,T6 PhD,Hostel,200,0,0,387,67.01
04/02/2026,2,Faculty Quarters,Residential,100,0,0,207,37.35
04/02/2026,2,CS Department,Academic,120,0,1,284,48.05
04/02/2026,2,Electrical Department,Academic,110,0,1,273,39.85
04/02/2026,2,Mechanical Department,Academic,130,0,1,279,43.76
04/02/2026,2,AI Center,Academic,80,0,1,239,40.04
04/02/2026,2,Central Library,Academic,150,0,1,282,32.68
04/02/2026,2,Admin Block,Academic,70,0,1,223,31.98
04/02/2026,2,Central Mess,Facility,400,0,0,664,89.93
04/02/2026,2,Central Labs,Facility,90,0,0,194,28.79
04/02/2026,2,Street Lighting,Facility,0,0,0,329,63.78
04/02/2026,2,Sports Complex,Facility,60,0,0,162,18.82
05/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,772,101.52
05/02/2026,2,Ravi Girls,Hostel,200,0,0,383,66.73
05/02/2026,2,Satluj,Hostel,350,1,0,716,105.47
05/02/2026,2,Chenab,Hostel,350,1,0,701,88.41
05/02/2026,2,beas,Hostel,300,0,0,534,75.42
05/02/2026,2,T6 PhD,Hostel,200,0,0,399,64.24
05/02/2026,2,Faculty Quarters,Residential,100,0,0,202,26.61
05/02/2026,2,CS Department,Academic,120,0,1,275,43.98
05/02/2026,2,Electrical Department,Academic,110,0,1,263,34.69
05/02/2026,2,Mechanical Department,Academic,130,0,1,267,34.33
05/02/2026,2,AI Center,Academic,80,0,1,222,35.18
05/02/2026,2,Central Library,Academic,150,0,1,309,32.78
05/02/2026,2,Admin Block,Academic,70,0,1,226,34.38
05/02/2026,2,Central Mess,Facility,400,0,0,624,63.81
05/02/2026,2,Central Labs,Facility,90,0,0,205,38.76
05/02/2026,2,Street Lighting,Facility,0,0,0,318,57.51
05/02/2026,2,Sports Complex,Facility,60,0,0,156,24.53
06/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,783,92.49
06/02/2026,2,Ravi Girls,Hostel,200,0,0,377,49.25
06/02/2026,2,Satluj,Hostel,350,0,0,560,89.02
06/02/2026,2,Chenab,Hostel,350,1,0,715,77.33
06/02/2026,2,beas,Hostel,300,1,0,651,115.4
06/02/2026,2,T6 PhD,Hostel,200,0,0,377,48.38
06/02/2026,2,Faculty Quarters,Residential,100,0,0,188,30.17
06/02/2026,2,CS Department,Academic,120,0,1,287,47.9
06/02/2026,2,Electrical Department,Academic,110,0,1,242,30.64
06/02/2026,2,Mechanical Department,Academic,130,0,1,261,38.07
06/02/2026,2,AI Center,Academic,80,0,1,229,43.19
06/02/2026,2,Central Library,Academic,150,0,1,278,55.52
06/02/2026,2,Admin Block,Academic,70,0,1,233,26.4
06/02/2026,2,Central Mess,Facility,400,0,0,662,81.5
06/02/2026,2,Central Labs,Facility,90,0,0,182,22.22
06/02/2026,2,Street Lighting,Facility,0,0,0,312,37.74
06/02/2026,2,Sports Complex,Facility,60,0,0,184,22.8
07/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,756,99.23
07/02/2026,2,Ravi Girls,Hostel,200,0,0,382,61.9
07/02/2026,2,Satluj,Hostel,350,0,0,575,111.24
07/02/2026,2,Chenab,Hostel,350,0,0,559,98.71
07/02/2026,2,beas,Hostel,300,0,0,539,71.61
07/02/2026,2,T6 PhD,Hostel,200,1,0,524,87.6
07/02/2026,2,Faculty Quarters,Residential,100,0,0,218,35.58
07/02/2026,2,CS Department,Academic,120,0,1,250,32.8
07/02/2026,2,Electrical Department,Academic,110,0,1,258,45.03
07/02/2026,2,Mechanical Department,Academic,130,0,1,275,41.89
07/02/2026,2,AI Center,Academic,80,0,1,235,42.89
07/02/2026,2,Central Library,Academic,150,0,1,309,57.05
07/02/2026,2,Admin Block,Academic,70,0,1,240,39.4
07/02/2026,2,Central Mess,Facility,400,0,0,648,68.85
07/02/2026,2,Central Labs,Facility,90,0,0,211,38.24
07/02/2026,2,Street Lighting,Facility,0,0,0,315,56.98
07/02/2026,2,Sports Complex,Facility,60,0,0,160,29.94
08/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,785,90.02
08/02/2026,2,Ravi Girls,Hostel,200,0,0,382,70.8
08/02/2026,2,Satluj,Hostel,350,0,0,571,95.32
08/02/2026,2,Chenab,Hostel,350,0,0,588,62.54
08/02/2026,2,beas,Hostel,300,0,0,503,72.7
08/02/2026,2,T6 PhD,Hostel,200,1,0,518,90.74
08/02/2026,2,Faculty Quarters,Residential,100,0,0,199,25.66
08/02/2026,2,CS Department,Academic,120,0,1,254,28.74
08/02/2026,2,Electrical Department,Academic,110,0,1,246,41.27
08/02/2026,2,Mechanical Department,Academic,130,0,1,259,30.27
08/02/2026,2,AI Center,Academic,80,0,1,238,46.64
08/02/2026,2,Central Library,Academic,150,0,1,281,38.87
08/02/2026,2,Admin Block,Academic,70,0,1,213,35.71
08/02/2026,2,Central Mess,Facility,400,0,0,662,113.89
08/02/2026,2,Central Labs,Facility,90,0,0,188,27.46
08/02/2026,2,Street Lighting,Facility,0,0,0,331,63.97
08/02/2026,2,Sports Complex,Facility,60,0,0,182,33.47
09/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,780,89.08
09/02/2026,2,Ravi Girls,Hostel,200,0,0,382,61.58
09/02/2026,2,Satluj,Hostel,350,0,0,604,63.25
09/02/2026,2,Chenab,Hostel,350,0,0,569,105.98
09/02/2026,2,beas,Hostel,300,0,0,504,62.94
09/02/2026,2,T6 PhD,Hostel,200,0,0,400,45.29
09/02/2026,2,Faculty Quarters,Residential,100,0,0,211,42.1
09/02/2026,2,CS Department,Academic,120,0,1,260,51.37
09/02/2026,2,Electrical Department,Academic,110,0,1,252,33.87
09/02/2026,2,Mechanical Department,Academic,130,0,1,263,49.44
09/02/2026,2,AI Center,Academic,80,0,1,236,26.87
09/02/2026,2,Central Library,Academic,150,0,1,276,29.62
09/02/2026,2,Admin Block,Academic,70,0,1,232,32.83
09/02/2026,2,Central Mess,Facility,400,0,0,621,74.25
09/02/2026,2,Central Labs,Facility,90,0,0,188,24.01
09/02/2026,2,Street Lighting,Facility,0,0,0,303,45.84
09/02/2026,2,Sports Complex,Facility,60,0,0,153,20.07
10/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,754,144.82
10/02/2026,2,Ravi Girls,Hostel,200,0,0,400,62.83
10/02/2026,2,Satluj,Hostel,350,0,0,596,72.69
10/02/2026,2,Chenab,Hostel,350,1,0,710,107.42
10/02/2026,2,beas,Hostel,300,0,0,523,61.08
10/02/2026,2,T6 PhD,Hostel,200,1,0,525,98.5
10/02/2026,2,Faculty Quarters,Residential,100,0,0,212,36.16
10/02/2026,2,CS Department,Academic,120,0,1,265,28.43
10/02/2026,2,Electrical Department,Academic,110,0,1,271,46.58
10/02/2026,2,Mechanical Department,Academic,130,0,1,292,56
10/02/2026,2,AI Center,Academic,80,0,1,245,25.82
10/02/2026,2,Central Library,Academic,150,0,1,287,31.03
10/02/2026,2,Admin Block,Academic,70,0,1,239,40.31
10/02/2026,2,Central Mess,Facility,400,0,0,678,120.22
10/02/2026,2,Central Labs,Facility,90,0,0,201,35.74
10/02/2026,2,Street Lighting,Facility,0,0,0,302,54.6
10/02/2026,2,Sports Complex,Facility,60,0,0,154,27.02
11/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,750,141.49
